order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,shipping_days,gender,name,city,state_code,state,country,continent,birthday,age,country_store,state_store,open_date,product_name,brand,color,subcategorykey,subcategory,categorykey,category,cost_usd,price_usd,date,currency,exchange
388009,1,"2016-01-23 00:00:00","2016-01-23 00:00:00",930705,40,1585,3,GBP,0,FEMALE,"ELIZABETH BUTLER",SHAMBELLIE,DUMFRIESSHIRE,DUMFRIESSHIRE,"UNITED KINGDOM",EUROPE,"1999-03-30 00:00:00",25,"UNITED KINGDOM","DUNGANNON AND SOUTH TYRONE","2012-06-06 00:00:00","SV DVD 60 DVD STORAGE BINDER L20 BLACK","SOUTHRIDGE VIDEO",BLACK,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",7.58,22.89,"2016-01-23 00:00:00",GBP,0.6982
388010,1,"2016-01-23 00:00:00","2016-01-23 00:00:00",1001228,39,827,4,GBP,0,FEMALE,"VICTORIA WATERS",WORTHEN,SHROPSHIRE,SHROPSHIRE,"UNITED KINGDOM",EUROPE,"1985-09-22 00:00:00",38,"UNITED KINGDOM","BLAENAU GWENT","2009-06-03 00:00:00","CONTOSO PRIMARY EXTENDED CAPACITY BATTERY PACK - NOTEBOOK BATTERY X100 GREY",CONTOSO,GREY,308,"COMPUTERS ACCESSORIES",3,COMPUTERS,11.23,33.9,"2016-01-23 00:00:00",GBP,0.6982
388010,2,"2016-01-23 00:00:00","2016-01-23 00:00:00",1001228,39,1139,1,GBP,0,FEMALE,"VICTORIA WATERS",WORTHEN,SHROPSHIRE,SHROPSHIRE,"UNITED KINGDOM",EUROPE,"1985-09-22 00:00:00",38,"UNITED KINGDOM","BLAENAU GWENT","2009-06-03 00:00:00","FABRIKAM SLR CAMERA 35" M358 ORANGE",FABRIKAM,ORANGE,402,"DIGITAL SLR CAMERAS",4,"CAMERAS AND CAMCORDERS",150.84,328,"2016-01-23 00:00:00",GBP,0.6982
388011,1,"2016-01-23 00:00:00","2016-01-23 00:00:00",1702898,61,454,5,USD,0,MALE,"DEE PICKENS",GREENVILLE,SC,"SOUTH CAROLINA","UNITED STATES","NORTH AMERICA","1992-08-08 00:00:00",32,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","WWI DESKTOP PC1.80 E1801 BROWN","WIDE WORLD IMPORTERS",BROWN,303,DESKTOPS,3,COMPUTERS,137.6,269.9,"2016-01-23 00:00:00",USD,1
388011,2,"2016-01-23 00:00:00","2016-01-23 00:00:00",1702898,61,50,1,USD,0,MALE,"DEE PICKENS",GREENVILLE,SC,"SOUTH CAROLINA","UNITED STATES","NORTH AMERICA","1992-08-08 00:00:00",32,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","WWI 2GB PULSE SMART PEN M100 BLACK","WIDE WORLD IMPORTERS",BLACK,104,"RECORDING PEN",1,AUDIO,91.95,199.95,"2016-01-23 00:00:00",USD,1
388011,3,"2016-01-23 00:00:00","2016-01-23 00:00:00",1702898,61,1653,2,USD,0,MALE,"DEE PICKENS",GREENVILLE,SC,"SOUTH CAROLINA","UNITED STATES","NORTH AMERICA","1992-08-08 00:00:00",32,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","CONTOSO DVD 7-INCH PLAYER PORTABLE E200 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",56.08,109.99,"2016-01-23 00:00:00",USD,1
388011,4,"2016-01-23 00:00:00","2016-01-23 00:00:00",1702898,61,2094,1,USD,0,MALE,"DEE PICKENS",GREENVILLE,SC,"SOUTH CAROLINA","UNITED STATES","NORTH AMERICA","1992-08-08 00:00:00",32,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","CONTOSO WATER HEATER 1.5GPM E0800 BLUE",CONTOSO,BLUE,804,"WATER HEATERS",8,"HOME APPLIANCES",131.28,257.5,"2016-01-23 00:00:00",USD,1
388011,5,"2016-01-23 00:00:00","2016-01-23 00:00:00",1702898,61,1692,3,USD,0,MALE,"DEE PICKENS",GREENVILLE,SC,"SOUTH CAROLINA","UNITED STATES","NORTH AMERICA","1992-08-08 00:00:00",32,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","SV HAND GAMES FOR STUDENTS E40 BLACK","SOUTHRIDGE VIDEO",BLACK,701,"BOXED GAMES",7,"GAMES AND TOYS",3.56,6.99,"2016-01-23 00:00:00",USD,1
388011,6,"2016-01-23 00:00:00","2016-01-23 00:00:00",1702898,61,2106,7,USD,0,MALE,"DEE PICKENS",GREENVILLE,SC,"SOUTH CAROLINA","UNITED STATES","NORTH AMERICA","1992-08-08 00:00:00",32,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","CONTOSO WATER HEATER 4.3GPM M1250 GREY",CONTOSO,GREY,804,"WATER HEATERS",8,"HOME APPLIANCES",403.53,877.5,"2016-01-23 00:00:00",USD,1
388011,7,"2016-01-23 00:00:00","2016-01-23 00:00:00",1702898,61,1211,2,USD,0,MALE,"DEE PICKENS",GREENVILLE,SC,"SOUTH CAROLINA","UNITED STATES","NORTH AMERICA","1992-08-08 00:00:00",32,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","FABRIKAM BUSINESS VIDEOGRAPHER 2/3'' 17MM M280 GREY",FABRIKAM,GREY,405,CAMCORDERS,4,"CAMERAS AND CAMCORDERS",390.88,850,"2016-01-23 00:00:00",USD,1
388012,1,"2016-01-23 00:00:00","2016-01-23 00:00:00",2086544,50,2113,1,USD,0,FEMALE,"ANDREA TROMMLER",MANASSAS,VA,VIRGINIA,"UNITED STATES","NORTH AMERICA","1939-02-10 00:00:00",85,"UNITED STATES",KANSAS,"2008-03-06 00:00:00","CONTOSO WATER HEATER 2.6GPM E0900 RED",CONTOSO,RED,804,"WATER HEATERS",8,"HOME APPLIANCES",258.99,508,"2016-01-23 00:00:00",USD,1
388012,2,"2016-01-23 00:00:00","2016-01-23 00:00:00",2086544,50,69,2,USD,0,FEMALE,"ANDREA TROMMLER",MANASSAS,VA,VIRGINIA,"UNITED STATES","NORTH AMERICA","1939-02-10 00:00:00",85,"UNITED STATES",KANSAS,"2008-03-06 00:00:00","NT BLUETOOTH STEREO HEADPHONES E52 PINK","NORTHWIND TRADERS",PINK,106,"BLUETOOTH HEADPHONES",1,AUDIO,13.1,25.69,"2016-01-23 00:00:00",USD,1
388013,1,"2016-01-23 00:00:00","2016-01-30 00:00:00",1559552,0,1657,1,USD,7,FEMALE,"DORA FAUNTLEROY",ELMSFORD,NY,"NEW YORK","UNITED STATES","NORTH AMERICA","1938-03-21 00:00:00",86,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO DVD 12-INCH PLAYER PORTABLE M400 WHITE",CONTOSO,WHITE,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",82.77,179.99,"2016-01-23 00:00:00",USD,1
388014,1,"2016-01-23 00:00:00","2016-01-23 00:00:00",1671541,57,1586,1,USD,0,FEMALE,"LELA COOK",MYRA,TX,TEXAS,"UNITED STATES","NORTH AMERICA","1943-03-10 00:00:00",81,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","SV DVD 55DVD STORAGE BINDER M56 BLACK","SOUTHRIDGE VIDEO",BLACK,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",5.82,12.66,"2016-01-23 00:00:00",USD,1
388014,2,"2016-01-23 00:00:00","2016-01-23 00:00:00",1671541,57,1786,4,USD,0,FEMALE,"LELA COOK",MYRA,TX,TEXAS,"UNITED STATES","NORTH AMERICA","1943-03-10 00:00:00",81,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","MGS ZOO TYCOON 2008 E142","TAILSPIN TOYS",PINK,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",21.92,43,"2016-01-23 00:00:00",USD,1
388014,3,"2016-01-23 00:00:00","2016-01-23 00:00:00",1671541,57,2501,4,USD,0,FEMALE,"LELA COOK",MYRA,TX,TEXAS,"UNITED STATES","NORTH AMERICA","1943-03-10 00:00:00",81,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","CONTOSO PHONE TOUGH SKIN CASE E140 PINK",CONTOSO,PINK,505,"CELL PHONES ACCESSORIES",5,"CELL PHONES",12.09,23.72,"2016-01-23 00:00:00",USD,1
390000,1,"2016-01-25 00:00:00","2016-01-25 00:00:00",1699570,59,1581,1,USD,0,MALE,"JOHN IRAHETA",PORTLAND,OR,OREGON,"UNITED STATES","NORTH AMERICA","1987-11-10 00:00:00",36,"UNITED STATES",OREGON,"2012-08-08 00:00:00","SV DVD RECORDER L240 GOLD","SOUTHRIDGE VIDEO",GOLD,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",72.56,219,"2016-01-25 00:00:00",USD,1
390000,2,"2016-01-25 00:00:00","2016-01-25 00:00:00",1699570,59,2351,2,USD,0,MALE,"JOHN IRAHETA",PORTLAND,OR,OREGON,"UNITED STATES","NORTH AMERICA","1987-11-10 00:00:00",36,"UNITED STATES",OREGON,"2012-08-08 00:00:00","CONTOSO AIR CONDITIONER 8000BTU M0320 WHITE",CONTOSO,WHITE,807,"AIR CONDITIONERS",8,"HOME APPLIANCES",183.94,399.99,"2016-01-25 00:00:00",USD,1
390001,1,"2016-01-25 00:00:00","2016-01-25 00:00:00",1301552,51,189,2,USD,0,MALE,"RUSSELL WHITEHURST",SYLVESTER,GA,GEORGIA,"UNITED STATES","NORTH AMERICA","2000-08-05 00:00:00",24,"UNITED STATES",MAINE,"2010-01-01 00:00:00","SV 16XDVD M360 SILVER","SOUTHRIDGE VIDEO",SILVER,202,"VCD & DVD",2,"TV AND VIDEO",58.36,126.9,"2016-01-25 00:00:00",USD,1
390001,2,"2016-01-25 00:00:00","2016-01-25 00:00:00",1301552,51,1617,7,USD,0,MALE,"RUSSELL WHITEHURST",SYLVESTER,GA,GEORGIA,"UNITED STATES","NORTH AMERICA","2000-08-05 00:00:00",24,"UNITED STATES",MAINE,"2010-01-01 00:00:00","CONTOSO DVD PLAYER M110 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",26.67,57.99,"2016-01-25 00:00:00",USD,1
390001,3,"2016-01-25 00:00:00","2016-01-25 00:00:00",1301552,51,175,2,USD,0,MALE,"RUSSELL WHITEHURST",SYLVESTER,GA,GEORGIA,"UNITED STATES","NORTH AMERICA","2000-08-05 00:00:00",24,"UNITED STATES",MAINE,"2010-01-01 00:00:00","SV 16XDVD M350 BLACK","SOUTHRIDGE VIDEO",BLACK,202,"VCD & DVD",2,"TV AND VIDEO",53.76,116.9,"2016-01-25 00:00:00",USD,1
390001,4,"2016-01-25 00:00:00","2016-01-25 00:00:00",1301552,51,186,2,USD,0,MALE,"RUSSELL WHITEHURST",SYLVESTER,GA,GEORGIA,"UNITED STATES","NORTH AMERICA","2000-08-05 00:00:00",24,"UNITED STATES",MAINE,"2010-01-01 00:00:00","SV 8XDVD E120 SILVER","SOUTHRIDGE VIDEO",SILVER,202,"VCD & DVD",2,"TV AND VIDEO",45.83,89.9,"2016-01-25 00:00:00",USD,1
390001,6,"2016-01-25 00:00:00","2016-01-25 00:00:00",1301552,51,1605,1,USD,0,MALE,"RUSSELL WHITEHURST",SYLVESTER,GA,GEORGIA,"UNITED STATES","NORTH AMERICA","2000-08-05 00:00:00",24,"UNITED STATES",MAINE,"2010-01-01 00:00:00","SV DVD 15-INCH PLAYER PORTABLE L200 BLACK","SOUTHRIDGE VIDEO",BLACK,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",96.08,289.99,"2016-01-25 00:00:00",USD,1
390002,1,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,537,3,USD,12,MALE,"JAN BERG","LOS ANGELES",CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1939-04-04 00:00:00",85,ONLINE,ONLINE,"2010-01-01 00:00:00","WWI LCD17W E200 WHITE","WIDE WORLD IMPORTERS",WHITE,304,MONITORS,3,COMPUTERS,65.77,129,"2016-01-25 00:00:00",USD,1
390002,2,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,1636,2,USD,12,MALE,"JAN BERG","LOS ANGELES",CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1939-04-04 00:00:00",85,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO DVD 55DVD STORAGE BINDER M56 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",5.82,12.66,"2016-01-25 00:00:00",USD,1
390002,3,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,1581,1,USD,12,MALE,"JAN BERG","LOS ANGELES",CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1939-04-04 00:00:00",85,ONLINE,ONLINE,"2010-01-01 00:00:00","SV DVD RECORDER L240 GOLD","SOUTHRIDGE VIDEO",GOLD,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",72.56,219,"2016-01-25 00:00:00",USD,1
390002,4,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,1792,2,USD,12,MALE,"JAN BERG","LOS ANGELES",CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1939-04-04 00:00:00",85,ONLINE,ONLINE,"2010-01-01 00:00:00","MGS AGE OF MYTHOLOGY: THE TITANS EXPANSION 2009 E148","TAILSPIN TOYS",PINK,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",21.92,43,"2016-01-25 00:00:00",USD,1
390002,5,"2016-01-25 00:00:00","2016-02-06 00:00:00",2029518,0,458,1,USD,12,MALE,"JAN BERG","LOS ANGELES",CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1939-04-04 00:00:00",85,ONLINE,ONLINE,"2010-01-01 00:00:00","WWI DESKTOP PC1.80 E1800 WHITE","WIDE WORLD IMPORTERS",WHITE,303,DESKTOPS,3,COMPUTERS,117.21,229.9,"2016-01-25 00:00:00",USD,1
390003,1,"2016-01-25 00:00:00","2016-01-25 00:00:00",253233,10,1635,1,CAD,0,FEMALE,"ELVA WONG","PORT PERRY",ON,ONTARIO,CANADA,"NORTH AMERICA","1962-12-13 00:00:00",61,CANADA,NUNAVUT,"2015-04-04 00:00:00","CONTOSO DVD 60 DVD STORAGE BINDER L20 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",7.58,22.89,"2016-01-25 00:00:00",CAD,1.4194
390004,1,"2016-01-25 00:00:00","2016-01-25 00:00:00",1321513,48,152,2,USD,0,FEMALE,"CAROL WOODHAM",HOUSTON,TX,TEXAS,"UNITED STATES","NORTH AMERICA","1991-12-04 00:00:00",32,"UNITED STATES",IDAHO,"2012-12-15 00:00:00","ADVENTURE WORKS 40" LCD HDTV M690 BROWN","ADVENTURE WORKS",BROWN,201,TELEVISIONS,2,"TV AND VIDEO",392.6,1184.97,"2016-01-25 00:00:00",USD,1
390005,1,"2016-01-25 00:00:00","2016-01-25 00:00:00",549766,22,1558,3,EUR,0,FEMALE,"JOHANNA NACHT",SCHIFFWEILER,TH,"FREISTAAT THÜRINGEN",GERMANY,EUROPE,"1939-01-16 00:00:00",85,GERMANY,"FREISTAAT THÜRINGEN","2008-03-06 00:00:00","THE PHONE COMPANY PDA WIFI 4.7-INCH L290 WHITE","THE PHONE COMPANY",WHITE,504,"SMART PHONES & PDAS",5,"CELL PHONES",125.9,380,"2016-01-25 00:00:00",EUR,0.9246
390005,2,"2016-01-25 00:00:00","2016-01-25 00:00:00",549766,22,1594,1,EUR,0,FEMALE,"JOHANNA NACHT",SCHIFFWEILER,TH,"FREISTAAT THÜRINGEN",GERMANY,EUROPE,"1939-01-16 00:00:00",85,GERMANY,"FREISTAAT THÜRINGEN","2008-03-06 00:00:00","SV DVD 38 DVD STORAGE BINDER E25 RED","SOUTHRIDGE VIDEO",RED,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",5.09,9.99,"2016-01-25 00:00:00",EUR,0.9246
391000,1,"2016-01-26 00:00:00","2016-01-26 00:00:00",881876,32,2108,1,EUR,0,MALE,"DAMIËN OTTERSPEER","CAPELLE AAN DEN IJSSEL",ZH,ZUID-HOLLAND,NETHERLANDS,EUROPE,"1969-10-23 00:00:00",54,NETHERLANDS,FLEVOLAND,"2010-01-01 00:00:00","CONTOSO WATER HEATER 2.6GPM E0900 GREY",CONTOSO,GREY,804,"WATER HEATERS",8,"HOME APPLIANCES",258.99,508,"2016-01-26 00:00:00",EUR,0.9228
391000,2,"2016-01-26 00:00:00","2016-01-26 00:00:00",881876,32,143,1,EUR,0,MALE,"DAMIËN OTTERSPEER","CAPELLE AAN DEN IJSSEL",ZH,ZUID-HOLLAND,NETHERLANDS,EUROPE,"1969-10-23 00:00:00",54,NETHERLANDS,FLEVOLAND,"2010-01-01 00:00:00","ADVENTURE WORKS 15.6" LCD TV M130W WHITE","ADVENTURE WORKS",WHITE,201,TELEVISIONS,2,"TV AND VIDEO",152.94,299.99,"2016-01-26 00:00:00",EUR,0.9228
391000,3,"2016-01-26 00:00:00","2016-01-26 00:00:00",881876,32,1662,2,EUR,0,MALE,"DAMIËN OTTERSPEER","CAPELLE AAN DEN IJSSEL",ZH,ZUID-HOLLAND,NETHERLANDS,EUROPE,"1969-10-23 00:00:00",54,NETHERLANDS,FLEVOLAND,"2010-01-01 00:00:00","MGS HAND GAMES FOR STUDENTS E400 YELLOW","TAILSPIN TOYS",YELLOW,701,"BOXED GAMES",7,"GAMES AND TOYS",3.56,6.99,"2016-01-26 00:00:00",EUR,0.9228
391001,1,"2016-01-26 00:00:00","2016-02-02 00:00:00",361945,0,1841,1,CAD,7,MALE,"CHARLES HUTCHISON",CALGARY,AB,ALBERTA,CANADA,"NORTH AMERICA","1991-02-26 00:00:00",33,ONLINE,ONLINE,"2010-01-01 00:00:00","LITWARE WASHER & DRYER 15.5IN E150 BLUE",LITWARE,BLUE,801,"WASHERS & DRYERS",8,"HOME APPLIANCES",509.32,999,"2016-01-26 00:00:00",CAD,1.4221
391002,1,"2016-01-26 00:00:00","2016-01-26 00:00:00",1201225,45,1636,1,USD,0,MALE,"JOHN LALLY",IRVINE,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1996-02-06 00:00:00",28,"UNITED STATES",CONNECTICUT,"2007-07-08 00:00:00","CONTOSO DVD 55DVD STORAGE BINDER M56 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",5.82,12.66,"2016-01-26 00:00:00",USD,1
391002,2,"2016-01-26 00:00:00","2016-01-26 00:00:00",1201225,45,1325,1,USD,0,MALE,"JOHN LALLY",IRVINE,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1996-02-06 00:00:00",28,"UNITED STATES",CONNECTICUT,"2007-07-08 00:00:00","CONTOSO ELECTRONIC PRIVATE AUTOMATIC BRANCH EXCHANGE M90 BLACK",CONTOSO,BLACK,501,"HOME & OFFICE PHONES",5,"CELL PHONES",18.39,39.99,"2016-01-26 00:00:00",USD,1
391003,1,"2016-01-26 00:00:00","2016-01-26 00:00:00",1427869,44,1370,1,USD,0,MALE,"WYATT HOLQUIN",HUNTINGTON,NY,"NEW YORK","UNITED STATES","NORTH AMERICA","1946-11-06 00:00:00",77,"UNITED STATES",ARKANSAS,"2010-06-03 00:00:00","CONTOSO EXPANDABLE1-HANDSET CORDLESS PHONE SYSTEM M207 WHITE",CONTOSO,WHITE,501,"HOME & OFFICE PHONES",5,"CELL PHONES",21.82,47.44,"2016-01-26 00:00:00",USD,1
391003,2,"2016-01-26 00:00:00","2016-01-26 00:00:00",1427869,44,1280,6,USD,0,MALE,"WYATT HOLQUIN",HUNTINGTON,NY,"NEW YORK","UNITED STATES","NORTH AMERICA","1946-11-06 00:00:00",77,"UNITED STATES",ARKANSAS,"2010-06-03 00:00:00","CONTOSO GENERAL SOFT CARRYING CASE E318 SILVER",CONTOSO,SILVER,406,"CAMERAS & CAMCORDERS ACCESSORIES",4,"CAMERAS AND CAMCORDERS",7.64,14.99,"2016-01-26 00:00:00",USD,1
391004,1,"2016-01-26 00:00:00","2016-01-26 00:00:00",444160,19,1588,3,EUR,0,MALE,"TOM SCHOLZ","BERLIN NEUKÖLLN",BE,BERLIN,GERMANY,EUROPE,"1980-05-01 00:00:00",44,GERMANY,BERLIN,"2015-04-04 00:00:00","SV DVD 58 DVD STORAGE BINDER M55 SILVER","SOUTHRIDGE VIDEO",SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",6.39,13.89,"2016-01-26 00:00:00",EUR,0.9228
391004,2,"2016-01-26 00:00:00","2016-01-26 00:00:00",444160,19,69,6,EUR,0,MALE,"TOM SCHOLZ","BERLIN NEUKÖLLN",BE,BERLIN,GERMANY,EUROPE,"1980-05-01 00:00:00",44,GERMANY,BERLIN,"2015-04-04 00:00:00","NT BLUETOOTH STEREO HEADPHONES E52 PINK","NORTHWIND TRADERS",PINK,106,"BLUETOOTH HEADPHONES",1,AUDIO,13.1,25.69,"2016-01-26 00:00:00",EUR,0.9228
391006,1,"2016-01-26 00:00:00","2016-01-26 00:00:00",1885990,51,1467,1,USD,0,FEMALE,"MARY DOTY",WHITESVILLE,MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1952-05-17 00:00:00",72,"UNITED STATES",MAINE,"2010-01-01 00:00:00","CONTOSO SHARP TOUCH SCREEN PHONES M910 BLACK",CONTOSO,BLACK,503,"TOUCH SCREEN PHONES",5,"CELL PHONES",138.42,301,"2016-01-26 00:00:00",USD,1
391006,2,"2016-01-26 00:00:00","2016-01-26 00:00:00",1885990,51,1590,2,USD,0,FEMALE,"MARY DOTY",WHITESVILLE,MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1952-05-17 00:00:00",72,"UNITED STATES",MAINE,"2010-01-01 00:00:00","SV DVD 60 DVD STORAGE BINDER L20 SILVER","SOUTHRIDGE VIDEO",SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",7.58,22.89,"2016-01-26 00:00:00",USD,1
391007,1,"2016-01-26 00:00:00","2016-01-26 00:00:00",125950,6,1705,1,AUD,0,FEMALE,"ISABELLE PRIMROSE",BANKSMEADOW,NSW,"NEW SOUTH WALES",AUSTRALIA,AUSTRALIA,"1942-07-18 00:00:00",82,AUSTRALIA,"WESTERN AUSTRALIA","2010-01-01 00:00:00","SV HAND GAMES MEN M30 SILVER","SOUTHRIDGE VIDEO",SILVER,701,"BOXED GAMES",7,"GAMES AND TOYS",3.16,6.88,"2016-01-26 00:00:00",AUD,1.4349
391007,2,"2016-01-26 00:00:00","2016-01-26 00:00:00",125950,6,138,1,AUD,0,FEMALE,"ISABELLE PRIMROSE",BANKSMEADOW,NSW,"NEW SOUTH WALES",AUSTRALIA,AUSTRALIA,"1942-07-18 00:00:00",82,AUSTRALIA,"WESTERN AUSTRALIA","2010-01-01 00:00:00","ADVENTURE WORKS 32" LCD HDTV M130 BLACK","ADVENTURE WORKS",BLACK,201,TELEVISIONS,2,"TV AND VIDEO",229.93,499.99,"2016-01-26 00:00:00",AUD,1.4349
392000,1,"2016-01-27 00:00:00","2016-01-27 00:00:00",1302998,51,1613,3,USD,0,FEMALE,"JEAN WILLIAMS",TREMONT,PA,PENNSYLVANIA,"UNITED STATES","NORTH AMERICA","1939-10-03 00:00:00",84,"UNITED STATES",MAINE,"2010-01-01 00:00:00","SV DVD 7-INCH PLAYER PORTABLE E200 WHITE","SOUTHRIDGE VIDEO",WHITE,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",56.08,109.99,"2016-01-27 00:00:00",USD,1
392000,2,"2016-01-27 00:00:00","2016-01-27 00:00:00",1302998,51,1490,1,USD,0,FEMALE,"JEAN WILLIAMS",TREMONT,PA,PENNSYLVANIA,"UNITED STATES","NORTH AMERICA","1939-10-03 00:00:00",84,"UNITED STATES",MAINE,"2010-01-01 00:00:00","THE PHONE COMPANY SMART PHONES WITHOUT CAMERA E100 WHITE","THE PHONE COMPANY",WHITE,504,"SMART PHONES & PDAS",5,"CELL PHONES",65.77,129,"2016-01-27 00:00:00",USD,1
392001,1,"2016-01-27 00:00:00","2016-01-27 00:00:00",1227891,54,155,2,USD,0,FEMALE,"MICHELLE GORDON",DALLAS,TX,TEXAS,"UNITED STATES","NORTH AMERICA","1993-12-01 00:00:00",30,"UNITED STATES",NEBRASKA,"2013-06-07 00:00:00","ADVENTURE WORKS 26" 720P LCD HDTV M140 WHITE","ADVENTURE WORKS",WHITE,201,TELEVISIONS,2,"TV AND VIDEO",216.12,469.97,"2016-01-27 00:00:00",USD,1
392002,1,"2016-01-27 00:00:00","2016-01-27 00:00:00",1855347,59,430,2,USD,0,FEMALE,"ANNA JOHNSON",BEAVERTON,OR,OREGON,"UNITED STATES","NORTH AMERICA","1971-12-23 00:00:00",52,"UNITED STATES",OREGON,"2012-08-08 00:00:00","ADVENTURE WORKS DESKTOP PC1.60 ED160 BROWN","ADVENTURE WORKS",BROWN,303,DESKTOPS,3,COMPUTERS,137.63,269.95,"2016-01-27 00:00:00",USD,1
392002,2,"2016-01-27 00:00:00","2016-01-27 00:00:00",1855347,59,1168,1,USD,0,FEMALE,"ANNA JOHNSON",BEAVERTON,OR,OREGON,"UNITED STATES","NORTH AMERICA","1971-12-23 00:00:00",52,"UNITED STATES",OREGON,"2012-08-08 00:00:00","FABRIKAM HOME AND VACATION MOVIEMAKER 1'' 25MM M400 WHITE",FABRIKAM,WHITE,405,CAMCORDERS,4,"CAMERAS AND CAMCORDERS",275.92,600,"2016-01-27 00:00:00",USD,1
392002,3,"2016-01-27 00:00:00","2016-01-27 00:00:00",1855347,59,144,2,USD,0,FEMALE,"ANNA JOHNSON",BEAVERTON,OR,OREGON,"UNITED STATES","NORTH AMERICA","1971-12-23 00:00:00",52,"UNITED STATES",OREGON,"2012-08-08 00:00:00","ADVENTURE WORKS 15.6" LCD TV M130W BROWN","ADVENTURE WORKS",BROWN,201,TELEVISIONS,2,"TV AND VIDEO",152.94,299.99,"2016-01-27 00:00:00",USD,1
392002,4,"2016-01-27 00:00:00","2016-01-27 00:00:00",1855347,59,2298,2,USD,0,FEMALE,"ANNA JOHNSON",BEAVERTON,OR,OREGON,"UNITED STATES","NORTH AMERICA","1971-12-23 00:00:00",52,"UNITED STATES",OREGON,"2012-08-08 00:00:00","PROSEWARE WALL LAMP E0215 GREY",PROSEWARE,GREY,806,LAMPS,8,"HOME APPLIANCES",61.17,119.99,"2016-01-27 00:00:00",USD,1
392003,1,"2016-01-27 00:00:00","2016-02-04 00:00:00",1471397,0,156,8,USD,8,FEMALE,"ELIZABETH PEETE","LA PLATA",MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1941-06-11 00:00:00",83,ONLINE,ONLINE,"2010-01-01 00:00:00","ADVENTURE WORKS 26" 720P LCD HDTV M140 BROWN","ADVENTURE WORKS",BROWN,201,TELEVISIONS,2,"TV AND VIDEO",216.12,469.97,"2016-01-27 00:00:00",USD,1
392004,1,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,2118,3,EUR,5,FEMALE,"KATRIN EIFFEL",NIEDERSTOTZINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,"1994-05-14 00:00:00",30,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO COFFEE MAKER 12C M1000 BLACK",CONTOSO,BLACK,805,"COFFEE MACHINES",8,"HOME APPLIANCES",204.64,445,"2016-01-27 00:00:00",EUR,0.9184
